0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
1.8017441481230558,0.6486836317007866,2.14449906763681,1.5854707515419002,1.100372047120704,0.5864706133034269,-0.07939639067177912,-0.5025017560511441,-0.7970253356873886,0.7828305908841754,0.40697472053452605,-0.8130864619808453,0.6952636580202041,-0.5998792242072756,-0.6243595222833415,0.18412168671518203,-1.1178889854529508,1.6322389413774252,-0.9516501130327814,1.0564878610773194,0.3449176615979804,-0.591138284662646,1.009067662788282,0.3209568201283968,-0.35737034118064204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4521167902905172,-1.2732497297106031,-1.176444126535563,-1.5696724343004689,-0.48143395551712886,-1.127938000494654,-0.7008945563999923,0.8304848094497818,0.7642976048190805,0.47682821000499065,0.40697472053452605,-0.45923675944373615,1.4100039900892907,-0.5998792242072756,-0.9223179747857809,-0.7218517906873037,-1.1984621236813255,1.4830874869636246,-0.7349473661279012,-0.23677484757593284,-0.14222960320622877,-0.591138284662646,0.7213790917866335,-0.3726289608081708,-0.35737034118064204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4521167902905172,-1.5171805913517582,-1.6096106301232638,-1.8770502804856855,-0.9333785276993668,-0.5564684625619604,-1.9438908878564187,-0.6904870409294799,1.5449590750723154,1.088832971763361,0.40697472053452605,-0.8272404500823296,-0.01947667404888261,-0.5998792242072756,1.1137314506475569,-1.2096836631347956,-0.001375498574041268,0.6876130634233558,1.5455910655853617,-0.6678624171270169,1.110434792004594,-0.591138284662646,-0.4293751922199602,-1.0662147417447385,-0.35737034118064204,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3674964774859929,0.48205328021191185,-0.02133345030169405,0.6090940636594481,1.100372047120704,-1.127938000494654,1.1635999407846473,0.6681338816003101,0.22383966387453358,0.7828305908841754,-0.4189506382367089,-1.0678582478075638,1.4100039900892907,0.5249118960426201,-1.071297201037001,0.8461792278939212,0.7352931937996722,-0.6547500263008484,-0.4872870839508953,0.6254002915262353,-0.2814145360074314,0.8577300600987413,1.584444804791579,0.6677497105966806,2.798217660414426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.9340478978794363,0.9372226693271305,0.9893883914029412,0.22035149348402702,1.3263443332118228,-1.127938000494654,-0.7008945563999923,-1.262987681240775,0.4039923108560491,0.9052315432358496,-0.4189506382367089,-1.22827011295772,-0.7342170061179693,-0.5998792242072756,-1.7168738481256203,-1.0703031281497979,-1.5092442282764862,-0.3564471174732478,-0.6730322955836497,1.0564878610773194,0.5536950607997835,-0.591138284662646,0.7213790917866335,0.6677497105966806,-0.35737034118064204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.25903444620554045,-0.06190654992333595,0.12305538422753956,0.4147227785717377,0.196482902756228,-1.127938000494654,1.1635999407846473,-0.8186588260737996,-0.3166182770700136,0.7216301147083383,0.40697472053452605,0.39943851871298197,-0.01947667404888261,-0.5998792242072756,0.9150924823125969,-1.314219064373544,-1.597490998717087,-1.599375904254918,-0.7039898308557755,0.19431272197515123,-0.6293768680104371,0.6555623840855245,-1.004752334223257,1.0145426010649645,-0.35737034118064204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3674964774859929,-0.03551584610825512,0.5562218878152404,1.7210786248589078,-0.029489383334890935,0.5864706133034269,1.1635999407846473,0.9586565945941016,0.1037378992201897,0.4156277338291535,1.232900079305761,0.30036060200259146,1.4100039900892907,1.1997865681925575,-0.8726582327020409,0.8461792278939212,-0.9337218123595223,-0.45588142041578095,-1.10643778939341,1.4875754306284035,0.13614026239617644,-0.591138284662646,0.7213790917866335,1.0145426010649645,-0.35737034118064204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6928825713273502,0.1100996768995321,-0.3101111193601613,-0.751504931954525,-0.48143395551712886,0.5864706133034269,0.5421017750564341,-1.1604502531253191,1.0645520164549398,0.7828305908841754,0.40697472053452605,1.437397646155169,-0.01947667404888261,-0.5998792242072756,-0.8229984906183009,0.2538119542076806,0.8043558837097077,0.9361988207796896,1.3495266755285655,0.6254002915262353,1.110434792004594,-0.591138284662646,1.2967562337899303,-0.7194218512764546,-0.35737034118064204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.344054304525318,1.1684464456897128,2.577665571224511,1.4905452402199955,0.42245518884734695,-1.127938000494654,0.5421017750564341,1.6849633770785806,1.0045011341277683,-1.726388932325143,-1.244875997007944,-1.1197562041796731,-0.01947667404888261,-0.5998792242072756,-1.5678946218744003,-0.40824558697105856,1.042238482288719,1.681956092848692,2.4433595884770085,-1.098949986678101,0.41451012799858167,-0.591138284662646,-1.5801294762265539,0.3209568201283968,-0.35737034118064204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.7779024296471277,2.1351618155668763,1.5669437295198758,-0.4983702350961115,1.5523166193029418,0.01500107537073327,-0.7008945563999923,-0.6904870409294799,-0.9771779826689043,1.272434400290872,-0.4189506382367089,-0.4969807277143612,-0.01947667404888261,-0.5998792242072756,1.4116899031499968,0.04474115173018415,0.9501548957420054,-0.3564471174732478,2.6084664432616793,-1.098949986678101,1.4583971240075997,-0.591138284662646,-1.2924409052249055,1.7081283820015323,-0.35737034118064204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
